Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
6-March-2024,950.25,964.50,934.90,962.05,948.629776571309250365,43101,2997,40886892.00,18569,43.08,29.60,11.80
5-March-2024,955.20,956.60,939.05,953.75,946.635060690943043884,21420,1182,20276923.00,9875,46.10,17.55,-1.45
4-March-2024,920.55,952.00,920.55,946.10,942.719031545821384158,39403,2526,37145958.00,18824,47.77,31.45,25.55
2-March-2024,925.35,931.65,920.50,922.70,924.258442453480358373,1451,277,1341099.00,847,58.37,11.15,-2.65
1-March-2024,943.15,948.35,923.70,925.15,932.371492899203325251,34644,2774,32301078.00,15680,45.26,24.65,-18.00
29-February-2024,934.45,948.30,922.60,942.55,932.630155380778822175,31278,2517,29170806.00,14006,44.78,25.70,8.10
28-February-2024,945.05,951.75,926.25,932.80,937.457540796175033780,19242,1162,18038558.00,5095,26.48,25.50,-12.25
27-February-2024,951.80,953.55,938.30,942.50,944.939265008415934168,64164,3123,60631083.00,29452,45.90,15.25,-9.30
26-February-2024,934.55,947.00,922.85,942.60,936.843651529193697868,43160,5458,40434172.00,18235,42.25,24.15,8.05
23-February-2024,892.60,937.00,892.60,922.10,921.362457420924574209,82200,3823,75735994.00,33597,40.87,44.40,29.50
22-February-2024,898.35,908.00,889.00,904.80,899.288795620437956204,27400,1160,24640513.00,13388,48.86,19.00,6.45
21-February-2024,896.05,902.00,888.55,893.50,895.518821749577289312,33711,2579,30188835.00,16067,47.66,13.45,-2.55
20-February-2024,908.10,912.90,892.25,895.90,900.583466057074331540,53369,3227,48063239.00,25150,47.12,20.65,-12.20
19-February-2024,895.95,910.00,893.00,907.80,900.651344642118328506,24170,2119,21768743.00,7693,31.83,17.00,11.85
16-February-2024,886.75,893.80,880.50,891.60,888.951570626741138206,72869,5743,64777012.00,24659,33.84,13.30,4.85
15-February-2024,868.75,884.80,863.80,879.50,873.177096628507471478,50927,5269,44468290.00,28511,55.98,21.00,10.75
